%Date,Datum utkání,Timestamp,Čas utkání,datum a čas,domácí,hosté,Doma/Venku,skóre,název soutěže,zkratka soutěže,kategorie soutěže,pořadí,hřiště,poznámka
2023-10-28 14:30:00,2023-10-28,2023-10-28,14:30:00,28.10.2023 14:30,TJ Baník Žacléř A (13),Fotbal Club Mladé Buky (1),V,2 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Lampertice,
2023-11-19 13:00:00,2023-11-19,2023-11-19,13:00:00,19.11.2023 13:00,TJ Strážné (10),TJ SOKOL Bílá Třemešná (4),V,1 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,UMT Vrchlabí,
2024-04-24 17:30:00,2024-04-24,2024-04-24,17:30:00,24.04.2024 17:30,FK Poříčí u Trutnova (12),TJ Baník Rtyně v Podkrk. (2),V,2 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Poříčí,
2023-11-04 14:00:00,2023-11-04,2023-11-04,14:00:00,04.11.2023 14:00,Fotbal Club Mladé Buky (1),TJ Sokol Staré Buky (14),V,2 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,M.Buky,
2023-11-04 14:00:00,2023-11-04,2023-11-04,14:00:00,04.11.2023 14:00,TJ Jiskra Podhůří (5),TJ Strážné (10),V,4 : 5 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Podhůří,
2023-11-04 14:00:00,2023-11-04,2023-11-04,14:00:00,04.11.2023 14:00,TJ Jiskra Bohuslavice nad Ú. (7),Sokol Vítězná (8),V,2 : 3 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Bohuslavice,
2023-11-04 16:15:00,2023-11-04,2023-11-04,16:15:00,04.11.2023 16:15,TJ Spartak Pilníkov (6),FK Sokol Volanov (9),V,3 : 0 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,UMT Trutnov,
2023-11-05 14:00:00,2023-11-05,2023-11-05,14:00:00,05.11.2023 14:00,FC Libotov (3),FK Poříčí u Trutnova (12),V,3 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Libotov,
2024-05-01 17:00:00,2024-05-01,2024-05-01,17:00:00,01.05.2024 17:00,TJ Rudník (16),SK Spartak Hajnice (15),V,0 : 6 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Rudník,
2024-05-01 17:00:00,2024-05-01,2024-05-01,17:00:00,01.05.2024 17:00,TJ Baník Rtyně v Podkrk. (2),TJ Baník Žacléř A (13),V,2 : 5 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Rtyně,
2024-05-01 17:00:00,2024-05-01,2024-05-01,17:00:00,01.05.2024 17:00,TJ SOKOL Bílá Třemešná (4),TJ Tatran Hostinné (11),D,6 : 3 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,B.Třemešná,
2023-11-11 11:00:00,2023-11-11,2023-11-11,11:00:00,11.11.2023 11:00,FK Poříčí u Trutnova (12),TJ SOKOL Bílá Třemešná (4),V,1 : 3 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Poříčí,
2023-11-11 14:00:00,2023-11-11,2023-11-11,14:00:00,11.11.2023 14:00,Sokol Vítězná (8),TJ Rudník (16),V,3 : 4 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Vítězná,
2023-11-11 14:00:00,2023-11-11,2023-11-11,14:00:00,11.11.2023 14:00,FK Sokol Volanov (9),TJ Jiskra Bohuslavice nad Ú. (7),V,6 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Volanov,
2023-11-11 14:00:00,2023-11-11,2023-11-11,14:00:00,11.11.2023 14:00,TJ Strážné (10),TJ Spartak Pilníkov (6),V,2 : 0 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,UMT Vrchlabí,
2023-11-11 14:00:00,2023-11-11,2023-11-11,14:00:00,11.11.2023 14:00,TJ Tatran Hostinné (11),TJ Jiskra Podhůří (5),V,3 : 0 (K) (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Hostinné,
2023-11-11 14:00:00,2023-11-11,2023-11-11,14:00:00,11.11.2023 14:00,TJ Sokol Staré Buky (14),TJ Baník Rtyně v Podkrk. (2),V,4 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,St.Buky,
2023-11-11 16:00:00,2023-11-11,2023-11-11,16:00:00,11.11.2023 16:00,TJ Baník Žacléř A (13),FC Libotov (3),V,1 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,UMT Trutnov,
2023-11-12 13:00:00,2023-11-12,2023-11-12,13:00:00,12.11.2023 13:00,SK Spartak Hajnice (15),Fotbal Club Mladé Buky (1),V,4 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Hajnice,
